Date;Time;pO₂ Value (pO₂)
Jul 12, 2023;12:48:30 AM;0,77
Jul 12, 2023;12:48:37 AM;0,88
Jul 12, 2023;12:48:44 AM;0,79
Jul 12, 2023;12:48:58 AM;0,79
Jul 12, 2023;12:49:05 AM;0,83
Jul 12, 2023;12:49:12 AM;0,79
Jul 12, 2023;12:49:19 AM;0,84
Jul 12, 2023;12:49:26 AM;0,86
Jul 12, 2023;12:49:40 AM;0,89
Jul 12, 2023;12:49:47 AM;0,82
Jul 12, 2023;12:50:16 AM;0,82
Jul 12, 2023;12:50:22 AM;0,82
Jul 12, 2023;12:50:29 AM;0,82
Jul 12, 2023;12:50:36 AM;0,85
Jul 12, 2023;12:50:50 AM;0,82
Jul 12, 2023;12:50:57 AM;0,81
Jul 12, 2023;12:51:18 AM;0,83
Jul 12, 2023;12:51:32 AM;0,80
Jul 12, 2023;12:51:46 AM;0,84
Jul 12, 2023;12:52:01 AM;0,85
Jul 12, 2023;12:52:14 AM;0,82
Jul 12, 2023;12:52:21 AM;0,85
Jul 12, 2023;12:52:28 AM;0,85
Jul 12, 2023;12:52:49 AM;0,81
Jul 12, 2023;12:52:56 AM;0,86
Jul 12, 2023;12:53:04 AM;0,81
Jul 12, 2023;12:53:10 AM;0,86
Jul 12, 2023;12:53:31 AM;0,85
Jul 12, 2023;12:53:45 AM;0,87
Jul 12, 2023;12:53:52 AM;0,88
Jul 12, 2023;12:53:59 AM;0,88
Jul 12, 2023;12:54:13 AM;0,91
Jul 12, 2023;12:54:34 AM;0,86
Jul 12, 2023;12:54:41 AM;0,85
Jul 12, 2023;12:54:48 AM;0,89
Jul 12, 2023;12:54:55 AM;0,88
Jul 12, 2023;12:55:30 AM;0,94
Jul 12, 2023;12:55:37 AM;0,88
Jul 12, 2023;12:55:44 AM;0,89
Jul 12, 2023;12:55:51 AM;0,90
Jul 12, 2023;12:55:58 AM;0,91
Jul 12, 2023;12:56:05 AM;0,87
Jul 12, 2023;12:56:12 AM;0,90
Jul 12, 2023;12:56:26 AM;0,89
Jul 12, 2023;12:56:33 AM;0,88
Jul 12, 2023;12:56:40 AM;0,93
Jul 12, 2023;12:56:47 AM;0,88
Jul 12, 2023;12:57:22 AM;0,90
Jul 12, 2023;12:57:30 AM;0,91
Jul 12, 2023;12:57:57 AM;0,89
Jul 12, 2023;12:58:25 AM;0,88
Jul 12, 2023;12:59:36 AM;0,86
Jul 12, 2023;12:59:42 AM;0,88
Jul 12, 2023;12:59:49 AM;0,87
Jul 12, 2023;12:59:56 AM;0,88
Jul 12, 2023;1:00:17 AM;0,94
Jul 12, 2023;1:00:24 AM;0,92
Jul 12, 2023;1:00:45 AM;0,97
Jul 12, 2023;1:00:53 AM;0,91
Jul 12, 2023;1:00:59 AM;0,89
Jul 12, 2023;1:01:06 AM;0,90
Jul 12, 2023;1:01:13 AM;0,93
Jul 12, 2023;1:01:20 AM;0,96
Jul 12, 2023;1:01:41 AM;0,88
Jul 12, 2023;1:01:48 AM;0,93
Jul 12, 2023;1:02:02 AM;0,91
Jul 12, 2023;1:02:09 AM;0,95
Jul 12, 2023;1:02:16 AM;0,97
Jul 12, 2023;1:02:30 AM;0,94
Jul 12, 2023;1:02:44 AM;0,95
Jul 12, 2023;1:03:19 AM;0,99
Jul 12, 2023;1:03:33 AM;0,89
Jul 12, 2023;1:03:40 AM;0,96
Jul 12, 2023;1:03:47 AM;0,90
Jul 12, 2023;1:03:54 AM;0,99
Jul 12, 2023;1:04:01 AM;0,90
Jul 12, 2023;1:04:15 AM;0,93
Jul 12, 2023;1:04:29 AM;0,91
Jul 12, 2023;1:04:37 AM;0,93
Jul 12, 2023;1:04:50 AM;0,97
Jul 12, 2023;1:04:57 AM;0,94
Jul 12, 2023;1:05:04 AM;0,93
Jul 12, 2023;1:05:25 AM;1,00
Jul 12, 2023;1:05:32 AM;0,93
Jul 12, 2023;1:05:53 AM;0,98
Jul 12, 2023;1:06:01 AM;0,93
Jul 12, 2023;1:06:14 AM;0,97
Jul 12, 2023;1:06:21 AM;0,94
Jul 12, 2023;1:06:42 AM;0,96
Jul 12, 2023;1:06:57 AM;0,97
Jul 12, 2023;1:07:10 AM;0,92
Jul 12, 2023;1:07:17 AM;0,90
Jul 12, 2023;1:07:24 AM;0,95
Jul 12, 2023;1:07:38 AM;1,02
Jul 12, 2023;1:07:45 AM;0,92
Jul 12, 2023;1:07:52 AM;0,99
Jul 12, 2023;1:08:06 AM;0,91
Jul 12, 2023;1:08:20 AM;0,98
Jul 12, 2023;1:08:27 AM;0,99
Jul 12, 2023;1:08:34 AM;0,99
Jul 12, 2023;1:08:41 AM;0,95
Jul 12, 2023;1:08:55 AM;1,04
Jul 12, 2023;1:09:02 AM;1,01
Jul 12, 2023;1:09:09 AM;0,97
Jul 12, 2023;1:09:30 AM;0,99
Jul 12, 2023;1:09:37 AM;0,96
Jul 12, 2023;1:10:12 AM;0,97
Jul 12, 2023;1:10:19 AM;0,92
Jul 12, 2023;1:10:26 AM;0,99
Jul 12, 2023;1:10:33 AM;0,98
Jul 12, 2023;1:10:54 AM;1,00
Jul 12, 2023;1:11:01 AM;0,98
Jul 12, 2023;1:11:08 AM;0,95
Jul 12, 2023;1:11:15 AM;0,97
Jul 12, 2023;1:11:22 AM;0,92
Jul 12, 2023;1:11:29 AM;0,93
Jul 12, 2023;1:11:36 AM;0,97
Jul 12, 2023;1:11:43 AM;1,00
Jul 12, 2023;1:12:32 AM;0,93
Jul 12, 2023;1:12:46 AM;0,99
Jul 12, 2023;1:12:53 AM;0,98
Jul 12, 2023;1:13:00 AM;1,00
Jul 12, 2023;1:13:21 AM;0,98
Jul 12, 2023;1:13:35 AM;1,03
Jul 12, 2023;1:14:03 AM;1,00
Jul 12, 2023;1:14:10 AM;1,01
Jul 12, 2023;1:14:17 AM;1,01
Jul 12, 2023;1:14:38 AM;0,98
Jul 12, 2023;1:14:45 AM;1,06
Jul 12, 2023;1:14:59 AM;1,01
Jul 12, 2023;1:15:13 AM;1,04
Jul 12, 2023;1:15:20 AM;1,02
Jul 12, 2023;1:15:34 AM;0,98
Jul 12, 2023;1:15:49 AM;1,04
Jul 12, 2023;1:15:55 AM;1,00
Jul 12, 2023;1:16:02 AM;1,01
Jul 12, 2023;1:16:16 AM;1,02
Jul 12, 2023;1:16:23 AM;0,93
Jul 12, 2023;1:16:30 AM;1,02
Jul 12, 2023;1:16:37 AM;1,03
Jul 12, 2023;1:16:44 AM;0,98
Jul 12, 2023;1:16:51 AM;1,04
Jul 12, 2023;1:17:05 AM;1,01
Jul 12, 2023;1:17:54 AM;1,09
Jul 12, 2023;1:18:08 AM;1,07
Jul 12, 2023;1:18:15 AM;1,04
Jul 12, 2023;1:18:29 AM;1,05
Jul 12, 2023;1:18:36 AM;1,00
Jul 12, 2023;1:18:43 AM;1,06
Jul 12, 2023;1:18:50 AM;1,01
Jul 12, 2023;1:18:57 AM;1,01
Jul 12, 2023;1:19:11 AM;1,09
Jul 12, 2023;1:19:18 AM;1,02
Jul 12, 2023;1:19:53 AM;1,05
Jul 12, 2023;1:20:07 AM;1,05
Jul 12, 2023;1:20:14 AM;1,08
Jul 12, 2023;1:20:21 AM;1,05
Jul 12, 2023;1:20:28 AM;1,01
Jul 12, 2023;1:20:42 AM;1,01
Jul 12, 2023;1:20:49 AM;1,06
Jul 12, 2023;1:21:17 AM;1,02
Jul 12, 2023;1:21:24 AM;1,03
Jul 12, 2023;1:21:38 AM;1,04
Jul 12, 2023;1:21:45 AM;1,03
Jul 12, 2023;1:21:52 AM;1,07
Jul 12, 2023;1:21:59 AM;1,08
Jul 12, 2023;1:22:13 AM;1,06
Jul 12, 2023;1:22:48 AM;1,04
Jul 12, 2023;1:22:56 AM;1,04
Jul 12, 2023;1:23:02 AM;1,07
Jul 12, 2023;1:23:23 AM;1,07
Jul 12, 2023;1:23:31 AM;1,08
Jul 12, 2023;1:23:37 AM;1,00
Jul 12, 2023;1:23:44 AM;1,08
Jul 12, 2023;1:23:58 AM;1,06
Jul 12, 2023;1:24:05 AM;1,09
Jul 12, 2023;1:24:19 AM;1,05
Jul 12, 2023;1:24:26 AM;1,04
Jul 12, 2023;1:24:33 AM;1,05
Jul 12, 2023;1:25:22 AM;1,11
Jul 12, 2023;1:25:43 AM;1,14
Jul 12, 2023;1:25:50 AM;1,10
Jul 12, 2023;1:25:57 AM;1,08
Jul 12, 2023;1:26:04 AM;1,03
Jul 12, 2023;1:26:18 AM;1,05
Jul 12, 2023;1:26:26 AM;1,12
Jul 12, 2023;1:26:32 AM;1,01
Jul 12, 2023;1:26:39 AM;1,05
Jul 12, 2023;1:26:53 AM;1,10
Jul 12, 2023;1:27:14 AM;1,06
Jul 12, 2023;1:27:28 AM;1,09
Jul 12, 2023;1:27:49 AM;1,03
Jul 12, 2023;1:27:56 AM;1,06
Jul 12, 2023;1:28:03 AM;1,11
Jul 12, 2023;1:28:10 AM;1,09
Jul 12, 2023;1:28:17 AM;1,11
Jul 12, 2023;1:28:24 AM;1,09
Jul 12, 2023;1:28:38 AM;1,06
Jul 12, 2023;1:28:45 AM;1,06
Jul 12, 2023;1:28:52 AM;1,05
Jul 12, 2023;1:29:13 AM;1,08
Jul 12, 2023;1:29:20 AM;1,16
Jul 12, 2023;1:29:27 AM;1,11
Jul 12, 2023;1:29:41 AM;1,11
Jul 12, 2023;1:29:55 AM;1,10
Jul 12, 2023;1:30:02 AM;1,11
Jul 12, 2023;1:30:09 AM;1,10
Jul 12, 2023;1:30:17 AM;1,14
Jul 12, 2023;1:30:23 AM;1,09
Jul 12, 2023;1:30:31 AM;1,09
Jul 12, 2023;1:30:38 AM;1,05
Jul 12, 2023;1:30:44 AM;1,07
Jul 12, 2023;1:31:05 AM;1,10
Jul 12, 2023;1:31:12 AM;1,07
Jul 12, 2023;1:31:19 AM;1,07
Jul 12, 2023;1:31:27 AM;1,09
Jul 12, 2023;1:31:33 AM;1,07
Jul 12, 2023;1:31:41 AM;1,11
Jul 12, 2023;1:32:01 AM;1,09
Jul 12, 2023;1:32:15 AM;1,11
Jul 12, 2023;1:32:36 AM;1,15
Jul 12, 2023;1:32:43 AM;1,11
Jul 12, 2023;1:32:50 AM;1,11
Jul 12, 2023;1:32:57 AM;1,11
Jul 12, 2023;1:33:04 AM;1,14
Jul 12, 2023;1:33:18 AM;1,10
Jul 12, 2023;1:33:25 AM;1,17
Jul 12, 2023;1:33:32 AM;1,06
Jul 12, 2023;1:33:53 AM;1,15
Jul 12, 2023;1:34:07 AM;1,14
Jul 12, 2023;1:34:14 AM;1,11
Jul 12, 2023;1:34:21 AM;1,11
Jul 12, 2023;1:34:28 AM;1,12
Jul 12, 2023;1:34:44 AM;1,08
Jul 12, 2023;1:34:58 AM;1,11
Jul 12, 2023;1:35:19 AM;1,19
Jul 12, 2023;1:35:26 AM;1,16
Jul 12, 2023;1:35:33 AM;1,12
Jul 12, 2023;1:35:40 AM;1,14
Jul 12, 2023;1:36:03 AM;1,15
Jul 12, 2023;1:36:32 AM;1,11
Jul 12, 2023;1:36:53 AM;1,14
Jul 12, 2023;1:37:00 AM;1,19
Jul 12, 2023;1:37:14 AM;1,09
Jul 12, 2023;1:37:42 AM;1,14
Jul 12, 2023;1:37:49 AM;1,16
Jul 12, 2023;1:37:56 AM;1,19
Jul 12, 2023;1:38:11 AM;1,16
Jul 12, 2023;1:38:38 AM;1,10
Jul 12, 2023;1:38:45 AM;1,15
Jul 12, 2023;1:38:52 AM;1,12
Jul 12, 2023;1:38:59 AM;1,15
Jul 12, 2023;1:39:06 AM;1,16
Jul 12, 2023;1:39:13 AM;1,12
Jul 12, 2023;1:39:34 AM;1,10
Jul 12, 2023;1:39:55 AM;1,18
Jul 12, 2023;1:40:02 AM;1,21
Jul 12, 2023;1:40:16 AM;1,16
Jul 12, 2023;1:40:23 AM;1,17
Jul 12, 2023;1:40:31 AM;1,16
Jul 12, 2023;1:40:37 AM;1,13
Jul 12, 2023;1:41:05 AM;1,21
Jul 12, 2023;1:41:12 AM;1,19
Jul 12, 2023;1:41:33 AM;1,13
Jul 12, 2023;1:41:47 AM;1,17
Jul 12, 2023;1:42:29 AM;1,18
Jul 12, 2023;1:42:50 AM;1,18
Jul 12, 2023;1:43:32 AM;1,17
Jul 12, 2023;1:43:47 AM;1,20
Jul 12, 2023;1:44:00 AM;1,15
Jul 12, 2023;1:44:07 AM;1,14
Jul 12, 2023;1:44:21 AM;1,17
Jul 12, 2023;1:44:42 AM;1,24
Jul 12, 2023;1:44:49 AM;1,23
Jul 12, 2023;1:44:56 AM;1,16
Jul 12, 2023;1:45:10 AM;1,22
Jul 12, 2023;1:45:17 AM;1,19
Jul 12, 2023;1:45:24 AM;1,24
Jul 12, 2023;1:45:38 AM;1,18
Jul 12, 2023;1:45:45 AM;1,21
Jul 12, 2023;1:45:53 AM;1,20
Jul 12, 2023;1:46:00 AM;1,24
Jul 12, 2023;1:46:07 AM;1,21
Jul 12, 2023;1:46:14 AM;1,19
Jul 12, 2023;1:46:29 AM;1,15
Jul 12, 2023;1:46:35 AM;1,19
Jul 12, 2023;1:46:42 AM;1,19
Jul 12, 2023;1:47:03 AM;1,21
Jul 12, 2023;1:47:10 AM;1,20
Jul 12, 2023;1:47:31 AM;1,19
Jul 12, 2023;1:47:38 AM;1,29
Jul 12, 2023;1:47:46 AM;1,20
Jul 12, 2023;1:47:59 AM;1,22
Jul 12, 2023;1:48:06 AM;1,18
Jul 12, 2023;1:48:13 AM;1,23
Jul 12, 2023;1:48:27 AM;1,20
Jul 12, 2023;1:48:34 AM;1,18
Jul 12, 2023;1:49:09 AM;1,20
Jul 12, 2023;1:49:16 AM;1,18
Jul 12, 2023;1:49:37 AM;1,23
Jul 12, 2023;1:49:58 AM;1,28
Jul 12, 2023;1:50:12 AM;1,23
Jul 12, 2023;1:50:19 AM;1,25
Jul 12, 2023;1:50:26 AM;1,25
Jul 12, 2023;1:50:33 AM;1,23
Jul 12, 2023;1:51:01 AM;1,16
Jul 12, 2023;1:51:08 AM;1,25
Jul 12, 2023;1:51:15 AM;1,23
Jul 12, 2023;1:51:50 AM;1,21
Jul 12, 2023;1:51:57 AM;1,20
Jul 12, 2023;1:52:04 AM;1,29
Jul 12, 2023;1:52:53 AM;1,28
Jul 12, 2023;1:53:07 AM;1,32
Jul 12, 2023;1:53:14 AM;1,28
Jul 12, 2023;1:53:28 AM;1,29
Jul 12, 2023;1:53:42 AM;1,28
Jul 12, 2023;1:53:49 AM;1,28
Jul 12, 2023;1:53:56 AM;1,32
Jul 12, 2023;1:54:03 AM;1,29
Jul 12, 2023;1:54:10 AM;1,34
Jul 12, 2023;1:54:24 AM;1,26
Jul 12, 2023;1:54:38 AM;1,32
Jul 12, 2023;1:54:45 AM;1,23
Jul 12, 2023;1:55:06 AM;1,25
Jul 12, 2023;1:55:34 AM;1,19
Jul 12, 2023;1:55:41 AM;1,25
Jul 12, 2023;1:56:09 AM;1,24
Jul 12, 2023;1:56:16 AM;1,29
Jul 12, 2023;1:56:23 AM;1,32
Jul 12, 2023;1:56:51 AM;1,26
Jul 12, 2023;1:56:58 AM;1,28
Jul 12, 2023;1:57:12 AM;1,25
Jul 12, 2023;1:57:26 AM;1,27
Jul 12, 2023;1:57:34 AM;1,29
Jul 12, 2023;1:57:54 AM;1,30
Jul 12, 2023;1:58:08 AM;1,33
Jul 12, 2023;1:58:15 AM;1,31
Jul 12, 2023;1:58:29 AM;1,28
Jul 12, 2023;1:58:36 AM;1,31
Jul 12, 2023;1:59:11 AM;1,28
Jul 12, 2023;1:59:18 AM;1,26
Jul 12, 2023;1:59:25 AM;1,29
Jul 12, 2023;1:59:32 AM;1,32
Jul 12, 2023;1:59:39 AM;1,31
Jul 12, 2023;1:59:46 AM;1,35
Jul 12, 2023;2:00:21 AM;1,28
Jul 12, 2023;2:00:28 AM;1,29
Jul 12, 2023;2:00:35 AM;1,27
Jul 12, 2023;2:00:42 AM;1,28
Jul 12, 2023;2:00:49 AM;1,34
Jul 12, 2023;2:00:56 AM;1,28
Jul 12, 2023;2:01:10 AM;1,32
Jul 12, 2023;2:01:31 AM;1,36
Jul 12, 2023;2:01:38 AM;1,30
Jul 12, 2023;2:01:45 AM;1,32
Jul 12, 2023;2:02:06 AM;1,28
Jul 12, 2023;2:02:14 AM;1,25
Jul 12, 2023;2:02:20 AM;1,35
Jul 12, 2023;2:02:27 AM;1,31
Jul 12, 2023;2:02:34 AM;1,32
Jul 12, 2023;2:02:41 AM;1,34
Jul 12, 2023;2:02:48 AM;1,33
Jul 12, 2023;2:02:55 AM;1,26
Jul 12, 2023;2:03:02 AM;1,30
Jul 12, 2023;2:03:16 AM;1,32
Jul 12, 2023;2:03:23 AM;1,32
Jul 12, 2023;2:03:30 AM;1,34
Jul 12, 2023;2:03:37 AM;1,28
Jul 12, 2023;2:03:44 AM;1,30
Jul 12, 2023;2:04:26 AM;1,32
Jul 12, 2023;2:04:40 AM;1,35
Jul 12, 2023;2:04:47 AM;1,29
Jul 12, 2023;2:04:54 AM;1,35
Jul 12, 2023;2:05:01 AM;1,36
Jul 12, 2023;2:05:15 AM;1,37
Jul 12, 2023;2:05:29 AM;1,30
Jul 12, 2023;2:05:37 AM;1,30
Jul 12, 2023;2:05:50 AM;1,38
Jul 12, 2023;2:05:57 AM;1,35
Jul 12, 2023;2:06:11 AM;1,39
Jul 12, 2023;2:06:25 AM;1,36
Jul 12, 2023;2:06:46 AM;1,37
Jul 12, 2023;2:07:00 AM;1,30
Jul 12, 2023;2:07:14 AM;1,37
Jul 12, 2023;2:07:21 AM;1,39
Jul 12, 2023;2:07:28 AM;1,37
Jul 12, 2023;2:07:35 AM;1,35
Jul 12, 2023;2:07:42 AM;1,36
Jul 12, 2023;2:07:56 AM;1,39
Jul 12, 2023;2:08:10 AM;1,37
Jul 12, 2023;2:08:24 AM;1,34
Jul 12, 2023;2:08:31 AM;1,33
Jul 12, 2023;2:08:38 AM;1,43
Jul 12, 2023;2:08:52 AM;1,40
Jul 12, 2023;2:09:13 AM;1,40
Jul 12, 2023;2:09:20 AM;1,38
Jul 12, 2023;2:09:41 AM;1,37
Jul 12, 2023;2:09:48 AM;1,40
Jul 12, 2023;2:10:02 AM;1,40
Jul 12, 2023;2:10:09 AM;1,42
Jul 12, 2023;2:10:16 AM;1,41
Jul 12, 2023;2:10:23 AM;1,41
Jul 12, 2023;2:10:30 AM;1,40
Jul 12, 2023;2:10:44 AM;1,38
Jul 12, 2023;2:10:58 AM;1,43
Jul 12, 2023;2:11:05 AM;1,36
Jul 12, 2023;2:11:12 AM;1,36
Jul 12, 2023;2:11:19 AM;1,40
Jul 12, 2023;2:11:26 AM;1,42
Jul 12, 2023;2:11:33 AM;1,29
Jul 12, 2023;2:11:54 AM;1,36
Jul 12, 2023;2:12:02 AM;1,42
Jul 12, 2023;2:12:15 AM;1,42
Jul 12, 2023;2:12:22 AM;1,43
Jul 12, 2023;2:12:29 AM;1,42
Jul 12, 2023;2:12:36 AM;1,43
Jul 12, 2023;2:12:43 AM;1,40
Jul 12, 2023;2:12:50 AM;1,36
Jul 12, 2023;2:12:57 AM;1,40
Jul 12, 2023;2:13:04 AM;1,39
Jul 12, 2023;2:13:11 AM;1,43
Jul 12, 2023;2:13:25 AM;1,38
Jul 12, 2023;2:13:33 AM;1,37
Jul 12, 2023;2:13:39 AM;1,42
Jul 12, 2023;2:14:00 AM;1,44
Jul 12, 2023;2:14:14 AM;1,42
Jul 12, 2023;2:14:56 AM;1,41
Jul 12, 2023;2:15:03 AM;1,48
Jul 12, 2023;2:15:17 AM;1,41
Jul 12, 2023;2:15:31 AM;1,49
Jul 12, 2023;2:15:45 AM;1,41
Jul 12, 2023;2:15:52 AM;1,45
Jul 12, 2023;2:15:59 AM;1,48
Jul 12, 2023;2:16:06 AM;1,33
Jul 12, 2023;2:16:13 AM;1,50
Jul 12, 2023;2:16:34 AM;1,44
Jul 12, 2023;2:16:48 AM;1,51
Jul 12, 2023;2:17:09 AM;1,49
Jul 12, 2023;2:17:16 AM;1,47
Jul 12, 2023;2:17:23 AM;1,42
Jul 12, 2023;2:17:30 AM;1,43
Jul 12, 2023;2:17:37 AM;1,49
Jul 12, 2023;2:17:58 AM;1,48
Jul 12, 2023;2:18:05 AM;1,46
Jul 12, 2023;2:18:19 AM;1,49
Jul 12, 2023;2:18:26 AM;1,51
Jul 12, 2023;2:18:47 AM;1,46
Jul 12, 2023;2:19:01 AM;1,46
Jul 12, 2023;2:19:08 AM;1,50
Jul 12, 2023;2:19:15 AM;1,46
Jul 12, 2023;2:19:37 AM;1,49
Jul 12, 2023;2:19:43 AM;1,43
Jul 12, 2023;2:19:50 AM;1,51
Jul 12, 2023;2:20:04 AM;1,53
Jul 12, 2023;2:20:11 AM;1,49
Jul 12, 2023;2:20:18 AM;1,49
Jul 12, 2023;2:20:26 AM;1,45
Jul 12, 2023;2:20:39 AM;1,51
Jul 12, 2023;2:20:53 AM;1,51
Jul 12, 2023;2:21:21 AM;1,51
Jul 12, 2023;2:21:29 AM;1,49
Jul 12, 2023;2:21:42 AM;1,53
Jul 12, 2023;2:21:49 AM;1,53
Jul 12, 2023;2:22:17 AM;1,50
Jul 12, 2023;2:22:24 AM;1,53
Jul 12, 2023;2:22:31 AM;1,49
Jul 12, 2023;2:22:38 AM;1,49
Jul 12, 2023;2:22:59 AM;1,51
Jul 12, 2023;2:23:13 AM;1,44
Jul 12, 2023;2:23:28 AM;1,56
Jul 12, 2023;2:23:34 AM;1,50
Jul 12, 2023;2:23:48 AM;1,55
Jul 12, 2023;2:23:55 AM;1,53
Jul 12, 2023;2:24:02 AM;1,56
Jul 12, 2023;2:24:30 AM;1,54
Jul 12, 2023;2:24:44 AM;1,57
Jul 12, 2023;2:24:51 AM;1,53
Jul 12, 2023;2:24:58 AM;1,59
Jul 12, 2023;2:25:05 AM;1,48
Jul 12, 2023;2:25:12 AM;1,51
Jul 12, 2023;2:25:26 AM;1,55
Jul 12, 2023;2:25:33 AM;1,52
Jul 12, 2023;2:25:40 AM;1,50
Jul 12, 2023;2:25:47 AM;1,52
Jul 12, 2023;2:25:54 AM;1,56
Jul 12, 2023;2:26:08 AM;1,48
Jul 12, 2023;2:26:15 AM;1,55
Jul 12, 2023;2:26:29 AM;1,53
Jul 12, 2023;2:26:36 AM;1,55
Jul 12, 2023;2:26:43 AM;1,49
Jul 12, 2023;2:26:50 AM;1,59
Jul 12, 2023;2:27:04 AM;1,51
Jul 12, 2023;2:27:11 AM;1,51
Jul 12, 2023;2:27:18 AM;1,55
Jul 12, 2023;2:27:25 AM;1,53
Jul 12, 2023;2:27:39 AM;1,54
Jul 12, 2023;2:27:46 AM;1,53
Jul 12, 2023;2:27:53 AM;1,59
Jul 12, 2023;2:28:49 AM;1,56
Jul 12, 2023;2:28:56 AM;1,58
Jul 12, 2023;2:29:03 AM;1,59
Jul 12, 2023;2:29:10 AM;1,60
Jul 12, 2023;2:29:18 AM;1,57
Jul 12, 2023;2:29:24 AM;1,59
Jul 12, 2023;2:29:59 AM;1,62
Jul 12, 2023;2:30:06 AM;1,65
Jul 12, 2023;2:30:13 AM;1,57
Jul 12, 2023;2:30:20 AM;1,62
Jul 12, 2023;2:30:27 AM;1,58
Jul 12, 2023;2:30:48 AM;1,62
Jul 12, 2023;2:30:55 AM;1,58
Jul 12, 2023;2:31:02 AM;1,62
Jul 12, 2023;2:31:16 AM;1,65
Jul 12, 2023;2:31:30 AM;1,57
Jul 12, 2023;2:31:37 AM;1,62
Jul 12, 2023;2:31:44 AM;1,59
Jul 12, 2023;2:31:51 AM;1,66
Jul 12, 2023;2:31:58 AM;1,56
Jul 12, 2023;2:32:12 AM;1,58
Jul 12, 2023;2:32:26 AM;1,59
Jul 12, 2023;2:32:33 AM;1,60
Jul 12, 2023;2:32:40 AM;1,64
Jul 12, 2023;2:32:47 AM;1,61
Jul 12, 2023;2:32:54 AM;1,66
Jul 12, 2023;2:33:01 AM;1,62
Jul 12, 2023;2:33:22 AM;1,56
Jul 12, 2023;2:33:29 AM;1,62
Jul 12, 2023;2:33:37 AM;1,66
Jul 12, 2023;2:33:50 AM;1,59
Jul 12, 2023;2:34:04 AM;1,62
Jul 12, 2023;2:34:11 AM;1,64
Jul 12, 2023;2:34:18 AM;1,64
Jul 12, 2023;2:34:33 AM;1,65
Jul 12, 2023;2:34:46 AM;1,67
Jul 12, 2023;2:35:14 AM;1,63
Jul 12, 2023;2:35:28 AM;1,68
Jul 12, 2023;2:35:35 AM;1,64
Jul 12, 2023;2:35:42 AM;1,61
Jul 12, 2023;2:35:49 AM;1,65
Jul 12, 2023;2:36:03 AM;1,64
Jul 12, 2023;2:36:31 AM;1,62
Jul 12, 2023;2:36:38 AM;1,57
Jul 12, 2023;2:36:45 AM;1,67
Jul 12, 2023;2:36:52 AM;1,65
Jul 12, 2023;2:36:59 AM;1,67
Jul 12, 2023;2:37:13 AM;1,71
Jul 12, 2023;2:37:34 AM;1,67
Jul 12, 2023;2:37:41 AM;1,67
Jul 12, 2023;2:38:02 AM;1,66
Jul 12, 2023;2:38:16 AM;1,71
Jul 12, 2023;2:38:30 AM;1,73
Jul 12, 2023;2:38:44 AM;1,68
Jul 12, 2023;2:38:58 AM;1,64
Jul 12, 2023;2:39:05 AM;1,69
Jul 12, 2023;2:39:19 AM;1,72
Jul 12, 2023;2:39:26 AM;1,69
Jul 12, 2023;2:39:41 AM;1,70
Jul 12, 2023;2:40:01 AM;1,68
Jul 12, 2023;2:40:15 AM;1,71
Jul 12, 2023;2:40:22 AM;1,70
Jul 12, 2023;2:40:29 AM;1,64
Jul 12, 2023;2:40:36 AM;1,69
Jul 12, 2023;2:40:43 AM;1,75
Jul 12, 2023;2:40:50 AM;1,73
Jul 12, 2023;2:40:58 AM;1,66
Jul 12, 2023;2:41:18 AM;1,77
Jul 12, 2023;2:41:53 AM;1,74
Jul 12, 2023;2:42:00 AM;1,75
Jul 12, 2023;2:42:07 AM;1,71
Jul 12, 2023;2:42:14 AM;1,73
Jul 12, 2023;2:42:22 AM;1,69
Jul 12, 2023;2:42:50 AM;1,69
Jul 12, 2023;2:42:56 AM;1,72
Jul 12, 2023;2:43:10 AM;1,69
Jul 12, 2023;2:43:45 AM;1,73
Jul 12, 2023;2:44:06 AM;1,72
Jul 12, 2023;2:44:13 AM;1,74
Jul 12, 2023;2:44:27 AM;1,74
Jul 12, 2023;2:44:34 AM;1,71
Jul 12, 2023;2:44:41 AM;1,75
Jul 12, 2023;2:44:48 AM;1,74
Jul 12, 2023;2:44:55 AM;1,76
Jul 12, 2023;2:45:23 AM;1,71
Jul 12, 2023;2:45:44 AM;1,70
Jul 12, 2023;2:45:51 AM;1,78
Jul 12, 2023;2:45:58 AM;1,79
Jul 12, 2023;2:46:05 AM;1,74
Jul 12, 2023;2:46:26 AM;1,76
Jul 12, 2023;2:46:40 AM;1,76
Jul 12, 2023;2:47:01 AM;1,73
Jul 12, 2023;2:47:08 AM;1,71
Jul 12, 2023;2:47:37 AM;1,78
Jul 12, 2023;2:47:43 AM;1,73
Jul 12, 2023;2:47:50 AM;1,76
Jul 12, 2023;2:47:57 AM;1,76
Jul 12, 2023;2:48:04 AM;1,78
Jul 12, 2023;2:48:12 AM;1,78
Jul 12, 2023;2:48:18 AM;1,81
Jul 12, 2023;2:48:25 AM;1,83
Jul 12, 2023;2:48:39 AM;1,77
Jul 12, 2023;2:49:00 AM;1,74
Jul 12, 2023;2:49:07 AM;1,77
Jul 12, 2023;2:49:35 AM;1,86
Jul 12, 2023;2:49:42 AM;1,84
Jul 12, 2023;2:49:50 AM;1,82
Jul 12, 2023;2:49:57 AM;1,83
Jul 12, 2023;2:50:04 AM;1,83
